Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_desocupada_abierta,Poblacion_Economicamente_Activa,Tasa_de_desocupacion,,
2021,4,Coahuila,Hombres,44003,913613,4.816371921,,
2021,4,Coahuila,Mujeres,27820,579924,4.79718032,,
2021,4,Colima,Hombres,6201,229389,2.703268247,,
2021,4,Colima,Mujeres,6357,172604,3.682996918,,
2021,4,Chiapas,Hombres,43735,1492576,2.93016905,,
2021,4,Chiapas,Mujeres,30646,740210,4.140176436,,
2021,4,Chihuahua,Hombres,29000,1079801,2.685680047,,
2021,4,Chihuahua,Mujeres,21950,697488,3.147007547,,
2021,4,Ciudad de México,Hombres,146699,2629683,5.578581145,,
2021,4,Ciudad de México,Mujeres,132843,2114965,6.28109685,,
2021,4,Durango,Hombres,16760,506950,3.306045961,,
2021,4,Durango,Mujeres,11921,329066,3.622677518,,
2021,4,Guanajuato,Hombres,65407,1698100,3.851775514,,
2021,4,Guanajuato,Mujeres,44076,1101097,4.002917091,,
2021,4,Guerrero,Hombres,12628,921917,1.369754544,,
2021,4,Guerrero,Mujeres,8699,584599,1.488028546,,
2021,4,Hidalgo,Hombres,25759,827622,3.112411222,,
2021,4,Hidalgo,Mujeres,12210,578197,2.111737003,,
2021,4,Jalisco,Hombres,78265,2476957,3.159723806,,
2021,4,Jalisco,Mujeres,47277,1573197,3.005154472,,
2021,4,México,Hombres,226290,4840075,4.675340775,,
2021,4,México,Mujeres,145619,3141774,4.634929183,,
2021,4,Michoacán,Hombres,27854,1332965,2.08962726,,
2021,4,Michoacán,Mujeres,27201,833023,3.265336011,,
2021,4,Morelos,Hombres,13668,506945,2.69615047,,
2021,4,Morelos,Mujeres,6626,343731,1.927670184,,
2021,4,Nayarit,Hombres,9875,360197,2.741555316,,
2021,4,Nayarit,Mujeres,6043,249650,2.420588824,,
2021,4,Nuevo León,Hombres,63009,1787956,3.524080011,,
2021,4,Nuevo León,Mujeres,45344,1104717,4.10458063,,
2021,4,Oaxaca,Hombres,15045,1081809,1.390726089,,
2021,4,Oaxaca,Mujeres,13039,772547,1.687793752,,
2021,4,Puebla,Hombres,72044,1791841,4.020669245,,
2021,4,Puebla,Mujeres,45038,1253025,3.594341693,,
2021,4,Querétaro,Hombres,40993,637108,6.434230931,,
2021,4,Querétaro,Mujeres,19978,423427,4.718168657,,
2021,4,Quintana Roo,Hombres,24345,573859,4.242331304,,
2021,4,Quintana Roo,Mujeres,17028,363498,4.684482446,,
2021,4,San Luis Potosí,Hombres,26857,782224,3.433415492,,
2021,4,San Luis Potosí,Mujeres,16869,533208,3.163680965,,
2021,4,Sinaloa,Hombres,20211,846826,2.386676838,,
2021,4,Sinaloa,Mujeres,17620,533388,3.3034114,,
2021,4,Sonora,Hombres,28376,845136,3.35756612,,
2021,4,Sonora,Mujeres,23961,606482,3.950817996,,
2021,4,Tabasco,Hombres,30576,644535,4.743885126,,
2021,4,Tabasco,Mujeres,20701,360463,5.742891781,,
2021,4,Tamaulipas,Hombres,38028,1009576,3.766729795,,
2021,4,Tamaulipas,Mujeres,21927,678466,3.231849496,,
2021,4,Tlaxcala,Hombres,14952,364724,4.099538281,,
2021,4,Tlaxcala,Mujeres,12580,257737,4.880944529,,
2021,4,Veracruz,Hombres,65875,2197707,2.997442334,,
2021,4,Veracruz,Mujeres,46230,1197639,3.860094736,,
2021,4,Yucatán,Hombres,11851,701571,1.689208933,,
2021,4,Yucatán,Mujeres,12782,489585,2.610782602,,
2021,4,Zacatecas,Hombres,9427,436518,2.159590212,,
2021,4,Zacatecas,Mujeres,10309,280216,3.678947669,,
2022,1,Nacional,Hombres,1223642,35221576,3.4741262,,
2022,1,Nacional,Mujeres,782549,22863738,3.422664308,,
2022,1,Aguascalientes,Hombres,14398,393695,3.65714576,,
2022,1,Aguascalientes,Mujeres,8393,253834,3.306491644,,
2022,1,Baja California,Hombres,25564,1087966,2.349705781,,
2022,1,Baja California,Mujeres,8915,716756,1.243798447,,
2022,1,Baja California Sur,Hombres,6769,255008,2.654426528,,
2022,1,Baja California Sur,Mujeres,5685,178212,3.190020874,,
2022,1,Campeche,Hombres,7182,271255,2.64769313,,
2022,1,Campeche,Mujeres,6197,164815,3.759973303,,
2022,1,Coahuila,Hombres,46304,914950,5.060822996,,
2022,1,Coahuila,Mujeres,28466,573688,4.961930527,,
2022,1,Colima,Hombres,5766,227698,2.532301557,,
2022,1,Colima,Mujeres,5066,163176,3.104623229,,
2022,1,Chiapas,Hombres,30052,1492790,2.013143175,,
2022,1,Chiapas,Mujeres,23892,665382,3.590719316,,
2022,1,Chihuahua,Hombres,23883,1065835,2.240778357,,
2022,1,Chihuahua,Mujeres,21226,669231,3.171700056,,
2022,1,Ciudad de México,Hombres,163713,2602807,6.289863213,,
2022,1,Ciudad de México,Mujeres,108677,2055301,5.287644,,
2022,1,Durango,Hombres,16902,499242,3.385532467,,
2022,1,Durango,Mujeres,12473,322389,3.86892853,,
2022,1,Guanajuato,Hombres,68848,1710762,4.024405499,,
2022,1,Guanajuato,Mujeres,33208,1095876,3.030269848,,
2022,1,Guerrero,Hombres,14995,834841,1.796150405,,
2022,1,Guerrero,Mujeres,7050,539726,1.30621834,,
2022,1,Hidalgo,Hombres,20701,803166,2.577424841,,
2022,1,Hidalgo,Mujeres,9877,569108,1.735522959,,
2022,1,Jalisco,Hombres,63000,2451048,2.5703291,,
2022,1,Jalisco,Mujeres,32403,1588082,2.040385824,,
2022,1,México,Hombres,253256,4800541,5.275572066,,
2022,1,México,Mujeres,170569,3157579,5.401891766,,
2022,1,Michoacán,Hombres,20621,1348222,1.529495884,,
2022,1,Michoacán,Mujeres,15106,855532,1.765684977,,
2022,1,Morelos,Hombres,9465,506313,1.869396994,,
2022,1,Morelos,Mujeres,6315,342784,1.842268017,,
2022,1,Nayarit,Hombres,10933,360627,3.031664296,,
2022,1,Nayarit,Mujeres,7220,252581,2.85848896,,
2022,1,Nuevo León,Hombres,72008,1774609,4.057682566,,
2022,1,Nuevo León,Mujeres,48094,1082308,4.443651899,,
2022,1,Oaxaca,Hombres,16601,1065688,1.557773007,,
2022,1,Oaxaca,Mujeres,13035,818756,1.592049402,,
2022,1,Puebla,Hombres,58811,1836876,3.201685906,,
2022,1,Puebla,Mujeres,34033,1185992,2.869580908,,
2022,1,Querétaro,Hombres,25383,644054,3.94112916,,
2022,1,Querétaro,Mujeres,12789,409189,3.125450586,,
2022,1,Quintana Roo,Hombres,20277,581457,3.487274209,,
2022,1,Quintana Roo,Mujeres,8017,358490,2.236324584,,
2022,1,San Luis Potosí,Hombres,21199,782262,2.709961624,,
2022,1,San Luis Potosí,Mujeres,16780,507359,3.307322823,,
2022,1,Sinaloa,Hombres,17838,847735,2.104195297,,
2022,1,Sinaloa,Mujeres,18683,525518,3.55515891,,
2022,1,Sonora,Hombres,22052,850849,2.591764226,,
2022,1,Sonora,Mujeres,18485,568034,3.254206614,,
2022,1,Tabasco,Hombres,31525,656027,4.805442459,,
2022,1,Tabasco,Mujeres,17548,368333,4.764167207,,
2022,1,Tamaulipas,Hombres,39388,992956,3.966741729,,
2022,1,Tamaulipas,Mujeres,22576,647447,3.486926343,,
2022,1,Tlaxcala,Hombres,13746,366007,3.755665875,,
2022,1,Tlaxcala,Mujeres,13472,254524,5.293017554,,
2022,1,Veracruz,Hombres,56175,2076280,2.705559944,,
2022,1,Veracruz,Mujeres,29431,1220164,2.412052806,,
2022,1,Yucatán,Hombres,12845,704242,1.823946882,,
2022,1,Yucatán,Mujeres,13439,492382,2.729384908,,
2022,1,Zacatecas,Hombres,13442,415768,3.233053049,,
2022,1,Zacatecas,Mujeres,5429,261190,2.078563498,,
2022,2,Nacional,Hombres,1150512,35679294,3.224592953,,
2022,2,Nacional,Mujeres,767230,23659125,3.242850274,,
2022,2,Aguascalientes,Hombres,13839,390181,3.546815452,,
2022,2,Aguascalientes,Mujeres,10668,260183,4.100191019,,
2022,2,Baja California,Hombres,32981,1110069,2.971076573,,
2022,2,Baja California,Mujeres,13525,742880,1.820617058,,
2022,2,Baja California Sur,Hombres,5275,260281,2.026655807,,
2022,2,Baja California Sur,Mujeres,6809,181878,3.743718317,,
2022,2,Campeche,Hombres,7322,273031,2.681746761,,
2022,2,Campeche,Mujeres,5760,169931,3.389611077,,
2022,2,Coahuila,Hombres,37047,921892,4.018583522,,
2022,2,Coahuila,Mujeres,23973,593919,4.036409005,,
2022,2,Colima,Hombres,5625,228275,2.464133173,,
2022,2,Colima,Mujeres,4502,166962,2.69642194,,
2022,2,Chiapas,Hombres,32223,1487902,2.165666825,,
2022,2,Chiapas,Mujeres,24725,711657,3.474286068,,
2022,2,Chihuahua,Hombres,25417,1110983,2.287793783,,
2022,2,Chihuahua,Mujeres,18891,693432,2.724275776,,
2022,2,Ciudad de México,Hombres,155270,2697484,5.756104577,,
2022,2,Ciudad de México,Mujeres,103480,2095642,4.937866296,,
2022,2,Durango,Hombres,15156,508056,2.983135717,,
2022,2,Durango,Mujeres,12128,327559,3.702539085,,
2022,2,Guanajuato,Hombres,57601,1677972,3.432774802,,
2022,2,Guanajuato,Mujeres,25346,1150667,2.202722421,,
2022,2,Guerrero,Hombres,14117,909420,1.552308064,,
2022,2,Guerrero,Mujeres,8521,610570,1.395581178,,
2022,2,Hidalgo,Hombres,23387,812378,2.878832268,,
2022,2,Hidalgo,Mujeres,14275,611359,2.334961945,,
2022,2,Jalisco,Hombres,58124,2495062,2.32956135,,
2022,2,Jalisco,Mujeres,37261,1573701,2.367730592,,
2022,2,México,Hombres,207117,4823104,4.294267758,,
2022,2,México,Mujeres,134957,3289742,4.102358179,,
2022,2,Michoacán,Hombres,19765,1345471,1.469002305,,
2022,2,Michoacán,Mujeres,18828,890970,2.113202465,,
2022,2,Morelos,Hombres,11874,496769,2.390245768,,
2022,2,Morelos,Mujeres,6052,345003,1.754187645,,
2022,2,Nayarit,Hombres,10479,358548,2.922621239,,
2022,2,Nayarit,Mujeres,4801,260078,1.845984666,,
2022,2,Nuevo León,Hombres,67608,1791393,3.774046231,,
2022,2,Nuevo León,Mujeres,39332,1099334,3.57780256,,
2022,2,Oaxaca,Hombres,14370,1081199,1.329080031,,
2022,2,Oaxaca,Mujeres,13189,826701,1.595377289,,
2022,2,Puebla,Hombres,54166,1843431,2.938325329,,
2022,2,Puebla,Mujeres,37375,1247027,2.99712837,,
2022,2,Querétaro,Hombres,28076,626235,4.483300997,,
2022,2,Querétaro,Mujeres,16042,403428,3.976422063,,
2022,2,Quintana Roo,Hombres,18321,589677,3.106955164,,
2022,2,Quintana Roo,Mujeres,9075,371004,2.446065272,,
2022,2,San Luis Potosí,Hombres,28309,787856,3.59316931,,
2022,2,San Luis Potosí,Mujeres,14116,497223,2.838967626,,
2022,2,Sinaloa,Hombres,24086,859989,2.800733498,,
2022,2,Sinaloa,Mujeres,18034,570297,3.16221197,,
2022,2,Sonora,Hombres,25239,851374,2.964502087,,
2022,2,Sonora,Mujeres,19508,607647,3.210416574,,
2022,2,Tabasco,Hombres,32469,656599,4.94502733,,
2022,2,Tabasco,Mujeres,25944,372938,6.956652312,,
2022,2,Tamaulipas,Hombres,32982,1011300,3.261346781,,
2022,2,Tamaulipas,Mujeres,24042,664606,3.617481636,,
2022,2,Tlaxcala,Hombres,14694,371168,3.958854212,,
2022,2,Tlaxcala,Mujeres,9591,259810,3.69154382,,
2022,2,Veracruz,Hombres,53342,2155929,2.474200217,,
2022,2,Veracruz,Mujeres,47310,1283185,3.686919657,,
2022,2,Yucatán,Hombres,10362,716552,1.44609184,,
2022,2,Yucatán,Mujeres,9900,507908,1.949171897,,
2022,2,Zacatecas,Hombres,13869,429714,3.227495497,,
2022,2,Zacatecas,Mujeres,9270,271884,3.409542305,,
2022,3,Nacional,Hombres,1189389,35821428,3.320328268,,
2022,3,Nacional,Mujeres,850641,23659043,3.595415926,,
2022,3,Aguascalientes,Hombres,16422,394627,4.161397978,,
2022,3,Aguascalientes,Mujeres,10469,271119,3.861404033,,
2022,3,Baja California,Hombres,29656,1102274,2.690438131,,
2022,3,Baja California,Mujeres,17789,727782,2.444275896,,
2022,3,Baja California Sur,Hombres,7220,260551,2.771050581,,
2022,3,Baja California Sur,Mujeres,5412,179910,3.008170752,,
2022,3,Campeche,Hombres,5500,274825,2.001273538,,
2022,3,Campeche,Mujeres,4740,170834,2.774623319,,
2022,3,Coahuila,Hombres,39115,931524,4.199032983,,
2022,3,Coahuila,Mujeres,25168,583361,4.314309664,,
2022,3,Colima,Hombres,4883,228754,2.134607482,,
2022,3,Colima,Mujeres,5381,164526,3.270607685,,
2022,3,Chiapas,Hombres,23970,1504258,1.593476651,,
2022,3,Chiapas,Mujeres,27034,724483,3.731488524,,
2022,3,Chihuahua,Hombres,25394,1121293,2.264706905,,
2022,3,Chihuahua,Mujeres,19481,698925,2.787280466,,
2022,3,Ciudad de México,Hombres,137374,2674341,5.136742098,,
2022,3,Ciudad de México,Mujeres,114645,2124193,5.397108455,,
2022,3,Durango,Hombres,14852,517668,2.869020299,,
2022,3,Durango,Mujeres,12996,337418,3.851602463,,
2022,3,Guanajuato,Hombres,67342,1703120,3.954037296,,
2022,3,Guanajuato,Mujeres,46976,1145117,4.102288238,,
2022,3,Guerrero,Hombres,16868,937949,1.798392023,,
2022,3,Guerrero,Mujeres,9897,619287,1.59812817,,
2022,3,Hidalgo,Hombres,16557,844486,1.960600886,,
2022,3,Hidalgo,Mujeres,17225,622020,2.769203563,,
2022,3,Jalisco,Hombres,71384,2500663,2.854602959,,
2022,3,Jalisco,Mujeres,45147,1639495,2.753713796,,
2022,3,México,Hombres,243203,4845341,5.019316494,,
2022,3,México,Mujeres,152210,3339229,4.558237845,,
2022,3,Michoacán,Hombres,25516,1373004,1.858406822,,
2022,3,Michoacán,Mujeres,16155,878192,1.839574945,,
2022,3,Morelos,Hombres,13101,510349,2.56706685,,
2022,3,Morelos,Mujeres,7743,359628,2.15305816,,
2022,3,Nayarit,Hombres,10293,360083,2.858507622,,
2022,3,Nayarit,Mujeres,6850,261499,2.619512885,,
2022,3,Nuevo León,Hombres,68150,1777220,3.834640618,,
2022,3,Nuevo León,Mujeres,49245,1112659,4.425884301,,
2022,3,Oaxaca,Hombres,15226,1084725,1.403673742,,
2022,3,Oaxaca,Mujeres,11796,835897,1.41117865,,
2022,3,Puebla,Hombres,54178,1845444,2.93577047,,
2022,3,Puebla,Mujeres,27633,1150311,2.402219921,,
2022,3,Querétaro,Hombres,29254,648461,4.511296747,,
2022,3,Querétaro,Mujeres,11469,417774,2.745264186,,
2022,3,Quintana Roo,Hombres,16262,595823,2.729334047,,
2022,3,Quintana Roo,Mujeres,11900,366455,3.24732914,,
2022,3,San Luis Potosí,Hombres,23563,781426,3.015384694,,
2022,3,San Luis Potosí,Mujeres,19760,501190,3.942616573,,
2022,3,Sinaloa,Hombres,29318,857907,3.417386733,,
2022,3,Sinaloa,Mujeres,17774,556219,3.195503929,,
2022,3,Sonora,Hombres,31780,852830,3.726416754,,
2022,3,Sonora,Mujeres,22952,581696,3.945703598,,
2022,3,Tabasco,Hombres,34812,675651,5.152364164,,
2022,3,Tabasco,Mujeres,20292,372879,5.441979838,,
2022,3,Tamaulipas,Hombres,31955,1000669,3.19336364,,
2022,3,Tamaulipas,Mujeres,28781,657240,4.379070051,,
2022,3,Tlaxcala,Hombres,11323,374271,3.025347943,,
2022,3,Tlaxcala,Mujeres,12861,265927,4.836289658,,
2022,3,Veracruz,Hombres,50651,2075469,2.440460445,,
2022,3,Veracruz,Mujeres,50875,1236726,4.113684033,,
2022,3,Yucatán,Hombres,13475,727743,1.851615199,,
2022,3,Yucatán,Mujeres,11611,496896,2.336706273,,
2022,3,Zacatecas,Hombres,10792,438679,2.460113204,,
2022,3,Zacatecas,Mujeres,8374,260156,3.218837928,,
2022,4,Nacional,Hombres,1050100,35745640,2.937700934,,
2022,4,Nacional,Mujeres,746003,24399816,3.0574124,,
2022,4,Aguascalientes,Hombres,15541,389449,3.990509669,,
2022,4,Aguascalientes,Mujeres,9453,273952,3.450604485,,
2022,4,Baja California,Hombres,32294,1100707,2.933932463,,
2022,4,Baja California,Mujeres,17646,747386,2.361028973,,
2022,4,Baja California Sur,Hombres,7023,256563,2.737339367,,
2022,4,Baja California Sur,Mujeres,5635,187455,3.006054786,,
2022,4,Campeche,Hombres,4679,269537,1.735939778,,
2022,4,Campeche,Mujeres,3922,165646,2.367699794,,
2022,4,Coahuila,Hombres,31095,943102,3.297098299,,
2022,4,Coahuila,Mujeres,21509,597433,3.600236344,,
2022,4,Colima,Hombres,4248,222463,1.909531023,,
2022,4,Colima,Mujeres,4837,162881,2.969652691,,
2022,4,Chiapas,Hombres,29416,1487826,1.977112915,,
2022,4,Chiapas,Mujeres,22036,723281,3.04667204,,
2022,4,Chihuahua,Hombres,20996,1128367,1.860742117,,
2022,4,Chihuahua,Mujeres,15904,726785,2.188267507,,
2022,4,Ciudad de México,Hombres,119331,2700908,4.418180849,,
2022,4,Ciudad de México,Mujeres,103626,2220223,4.667368999,,
2022,4,Durango,Hombres,14461,503294,2.873270891,,
2022,4,Durango,Mujeres,11003,321532,3.422054414,,
2022,4,Guanajuato,Hombres,49100,1710924,2.869794333,,
2022,4,Guanajuato,Mujeres,38192,1131719,3.3746893,,
2022,4,Guerrero,Hombres,7962,923813,0.861862736,,
2022,4,Guerrero,Mujeres,4939,676031,0.730587798,,
2022,4,Hidalgo,Hombres,24008,846802,2.835137376,,
2022,4,Hidalgo,Mujeres,8637,636488,1.356977665,,
2022,4,Jalisco,Hombres,64149,2448133,2.620323324,,
2022,4,Jalisco,Mujeres,34231,1716494,1.994239421,,
2022,4,México,Hombres,224890,4788273,4.696682917,,
2022,4,México,Mujeres,141718,3429018,4.132903356,,
2022,4,Michoacán,Hombres,18956,1364033,1.389702449,,
2022,4,Michoacán,Mujeres,18524,882286,2.099545952,,
2022,4,Morelos,Hombres,16253,509775,3.188269335,,
2022,4,Morelos,Mujeres,7820,373300,2.094829896,,
2022,4,Nayarit,Hombres,10221,356681,2.865585776,,
2022,4,Nayarit,Mujeres,4602,266035,1.729847576,,
2022,4,Nuevo León,Hombres,60973,1791387,3.403675476,,
2022,4,Nuevo León,Mujeres,43299,1127916,3.838849702,,
2022,4,Oaxaca,Hombres,13294,1095374,1.213649402,,
2022,4,Oaxaca,Mujeres,11487,835550,1.374783077,,
2022,4,Puebla,Hombres,51096,1820216,2.807139372,,
2022,4,Puebla,Mujeres,33151,1196336,2.771044255,,
2022,4,Querétaro,Hombres,29451,654928,4.496830186,,
2022,4,Querétaro,Mujeres,10840,456175,2.376281032,,
2022,4,Quintana Roo,Hombres,12110,600114,2.017949923,,
2022,4,Quintana Roo,Mujeres,7356,387059,1.900485456,,
2022,4,San Luis Potosí,Hombres,20816,798958,2.605393525,,
2022,4,San Luis Potosí,Mujeres,14629,507765,2.881057182,,
2022,4,Sinaloa,Hombres,21202,872179,2.43092301,,
2022,4,Sinaloa,Mujeres,19653,594114,3.307950999,,
2022,4,Sonora,Hombres,18518,835961,2.21517511,,
2022,4,Sonora,Mujeres,18313,609609,3.004056699,,
2022,4,Tabasco,Hombres,28864,678052,4.256900651,,
2022,4,Tabasco,Mujeres,16689,411363,4.057000751,,
2022,4,Tamaulipas,Hombres,28965,1001985,2.890761838,,
2022,4,Tamaulipas,Mujeres,23231,670580,3.464314474,,
2022,4,Tlaxcala,Hombres,9677,379108,2.552570771,,
2022,4,Tlaxcala,Mujeres,11924,269431,4.425622887,,
2022,4,Veracruz,Hombres,43828,2119648,2.067701807,,
2022,4,Veracruz,Mujeres,36854,1309144,2.815121942,,
2022,4,Yucatán,Hombres,10824,717336,1.508916324,,
2022,4,Yucatán,Mujeres,13860,524108,2.64449312,,
2022,4,Zacatecas,Hombres,5859,429744,1.36336982,,
2022,4,Zacatecas,Mujeres,10483,262721,3.990164471,,
2023,1,Nacional,Hombres,937365,35823919,2.616589771,,
2023,1,Nacional,Mujeres,659817,24265389,2.719169266,,
2023,1,Aguascalientes,Hombres,12866,385711,3.335658044,,
2023,1,Aguascalientes,Mujeres,7268,281061,2.585915513,,
2023,1,Baja California,Hombres,20425,1091243,1.871718765,,
2023,1,Baja California,Mujeres,10801,732476,1.474587563,,
2023,1,Baja California Sur,Hombres,6304,263384,2.393463536,,
2023,1,Baja California Sur,Mujeres,6037,183857,3.283530135,,
2023,1,Campeche,Hombres,4140,270790,1.528860002,,
2023,1,Campeche,Mujeres,3600,168385,2.137957657,,
2023,1,Coahuila,Hombres,32757,925485,3.539441482,,
2023,1,Coahuila,Mujeres,22293,591741,3.767357678,,
2023,1,Colima,Hombres,4904,224773,2.181756706,,
2023,1,Colima,Mujeres,3451,166603,2.071391271,,
2023,1,Chiapas,Hombres,31680,1462009,2.166881326,,
2023,1,Chiapas,Mujeres,23043,737460,3.124644048,,
2023,1,Chihuahua,Hombres,32058,1100308,2.913547843,,
2023,1,Chihuahua,Mujeres,17901,693929,2.579658726,,
2023,1,Ciudad de México,Hombres,97156,2723645,3.567131546,,
2023,1,Ciudad de México,Mujeres,85829,2152638,3.987154366,,
2023,1,Durango,Hombres,14006,508432,2.754743997,,
2023,1,Durango,Mujeres,10790,321595,3.355151666,,
2023,1,Guanajuato,Hombres,48109,1757508,2.737341736,,
2023,1,Guanajuato,Mujeres,36961,1179891,3.132577501,,
2023,1,Guerrero,Hombres,16351,917899,1.781350671,,
2023,1,Guerrero,Mujeres,12150,667968,1.818949411,,
2023,1,Hidalgo,Hombres,24062,882151,2.727650935,,
2023,1,Hidalgo,Mujeres,14216,642511,2.212569123,,
2023,1,Jalisco,Hombres,56439,2440895,2.312225639,,
2023,1,Jalisco,Mujeres,33971,1757241,1.933200967,,
2023,1,México,Hombres,165053,4780226,3.452828381,,
2023,1,México,Mujeres,107952,3319801,3.251761175,,
2023,1,Michoacán,Hombres,20446,1327653,1.540010831,,
2023,1,Michoacán,Mujeres,15924,861689,1.847998524,,
2023,1,Morelos,Hombres,8865,505459,1.75385145,,
2023,1,Morelos,Mujeres,4117,385187,1.068831503,,
2023,1,Nayarit,Hombres,6698,362867,1.845855368,,
2023,1,Nayarit,Mujeres,5124,258999,1.978386017,,
2023,1,Nuevo León,Hombres,50544,1791856,2.820762383,,
2023,1,Nuevo León,Mujeres,40080,1109275,3.613170765,,
2023,1,Oaxaca,Hombres,15120,1105727,1.367426137,,
2023,1,Oaxaca,Mujeres,10803,810649,1.33263595,,
2023,1,Puebla,Hombres,42513,1831173,2.321626629,,
2023,1,Puebla,Mujeres,23653,1246029,1.898270425,,
2023,1,Querétaro,Hombres,19614,661896,2.963305414,,
2023,1,Querétaro,Mujeres,8498,469913,1.808419856,,
2023,1,Quintana Roo,Hombres,14720,606822,2.425752527,,
2023,1,Quintana Roo,Mujeres,10506,390001,2.693839247,,
2023,1,San Luis Potosí,Hombres,14714,784287,1.876098928,,
2023,1,San Luis Potosí,Mujeres,11479,522215,2.198136783,,
2023,1,Sinaloa,Hombres,17933,883968,2.028693346,,
2023,1,Sinaloa,Mujeres,11881,600275,1.979259506,,
2023,1,Sonora,Hombres,23632,867710,2.723490567,,
2023,1,Sonora,Mujeres,18294,597043,3.064100911,,
2023,1,Tabasco,Hombres,23409,686653,3.409145522,,
2023,1,Tabasco,Mujeres,18434,406119,4.539063673,,
2023,1,Tamaulipas,Hombres,28375,1014064,2.798146863,,
2023,1,Tamaulipas,Mujeres,17812,654250,2.722506687,,
2023,1,Tlaxcala,Hombres,11781,382244,3.082062766,,
2023,1,Tlaxcala,Mujeres,9343,268437,3.480518706,,
2023,1,Veracruz,Hombres,48815,2149395,2.271104194,,
2023,1,Veracruz,Mujeres,35269,1330102,2.651601155,,
2023,1,Yucatán,Hombres,9935,710939,1.397447601,,
2023,1,Yucatán,Mujeres,13765,506613,2.71706411,,
2023,1,Zacatecas,Hombres,13941,416747,3.345195046,,
2023,1,Zacatecas,Mujeres,8572,251436,3.409217455,,
2023,2,Nacional,Hombres,999950,35716535,2.799683676,,
2023,2,Nacional,Mujeres,694492,24499897,2.834673142,,
2023,2,Aguascalientes,Hombres,13562,386497,3.508953498,,
2023,2,Aguascalientes,Mujeres,7502,272172,2.756345252,,
2023,2,Baja California,Hombres,25583,1101136,2.323327909,,
2023,2,Baja California,Mujeres,17021,745249,2.283934631,,
2023,2,Baja California Sur,Hombres,6973,281050,2.481053193,,
2023,2,Baja California Sur,Mujeres,5691,187866,3.029286832,,
2023,2,Campeche,Hombres,4524,273843,1.652041498,,
2023,2,Campeche,Mujeres,3228,166850,1.934671861,,
2023,2,Coahuila,Hombres,39142,936301,4.180493239,,
2023,2,Coahuila,Mujeres,18548,621740,2.983240583,,
2023,2,Colima,Hombres,4836,218135,2.216975726,,
2023,2,Colima,Mujeres,3518,160465,2.1923784,,
2023,2,Chiapas,Hombres,22265,1469148,1.515504224,,
2023,2,Chiapas,Mujeres,17939,716881,2.502367896,,
2023,2,Chihuahua,Hombres,27276,1130155,2.413474258,,
2023,2,Chihuahua,Mujeres,18635,722202,2.580303018,,
2023,2,Ciudad de México,Hombres,111102,2677562,4.149371705,,
2023,2,Ciudad de México,Mujeres,104066,2246701,4.631947019,,
2023,2,Durango,Hombres,13796,516149,2.672871593,,
2023,2,Durango,Mujeres,10548,331481,3.182082834,,
2023,2,Guanajuato,Hombres,57862,1718917,3.366189292,,
2023,2,Guanajuato,Mujeres,39446,1136284,3.471491282,,
2023,2,Guerrero,Hombres,8851,922747,0.959201168,,
2023,2,Guerrero,Mujeres,6445,688893,0.935558933,,
2023,2,Hidalgo,Hombres,28890,860590,3.356999268,,
2023,2,Hidalgo,Mujeres,12094,634238,1.906855155,,
2023,2,Jalisco,Hombres,59311,2399290,2.472022973,,
2023,2,Jalisco,Mujeres,43343,1781220,2.433332211,,
2023,2,México,Hombres,183067,4772313,3.836022491,,
2023,2,México,Mujeres,112501,3337799,3.370514522,,
2023,2,Michoacán,Hombres,27869,1346196,2.070203744,,
2023,2,Michoacán,Mujeres,16436,874372,1.879749123,,
2023,2,Morelos,Hombres,10444,510596,2.045452765,,
2023,2,Morelos,Mujeres,5612,376090,1.492196017,,
2023,2,Nayarit,Hombres,9565,362887,2.635806739,,
2023,2,Nayarit,Mujeres,3953,265999,1.486095812,,
2023,2,Nuevo León,Hombres,53911,1771270,3.043635358,,
2023,2,Nuevo León,Mujeres,43822,1125239,3.894461532,,
2023,2,Oaxaca,Hombres,12034,1093282,1.100722412,,
2023,2,Oaxaca,Mujeres,10387,743193,1.397618115,,
2023,2,Puebla,Hombres,38948,1805029,2.157749266,,
2023,2,Puebla,Mujeres,29892,1265573,2.36193408,,
2023,2,Querétaro,Hombres,26444,664510,3.979473597,,
2023,2,Querétaro,Mujeres,11016,479945,2.295262999,,
2023,2,Quintana Roo,Hombres,16283,600287,2.712535837,,
2023,2,Quintana Roo,Mujeres,7611,394542,1.92907219,,
2023,2,San Luis Potosí,Hombres,24489,795998,3.076515268,,
2023,2,San Luis Potosí,Mujeres,12597,522725,2.409871347,,
2023,2,Sinaloa,Hombres,19415,874304,2.22062349,,
2023,2,Sinaloa,Mujeres,13363,597849,2.235179786,,
2023,2,Sonora,Hombres,21260,888187,2.393640078,,
2023,2,Sonora,Mujeres,17811,621101,2.867649545,,
2023,2,Tabasco,Hombres,26177,673090,3.889078726,,
2023,2,Tabasco,Mujeres,17380,401348,4.33040653,,
2023,2,Tamaulipas,Hombres,28812,1016399,2.834713533,,
2023,2,Tamaulipas,Mujeres,24831,685614,3.621717176,,
2023,2,Tlaxcala,Hombres,10637,391116,2.719653504,,
2023,2,Tlaxcala,Mujeres,12209,279668,4.365533418,,
2023,2,Veracruz,Hombres,45841,2134882,2.147238114,,
2023,2,Veracruz,Mujeres,27975,1316990,2.124161915,,
